run_id,dataset,split_seed,backbone,regime,heldout,source,method,alpha,lambda,P,W,balanced,macro,worst,PLCC,RMSE,centered_PLCC
agiqa3k__rn50__split42__logo_DALLE2__ridge_matched__jointsearch63,AGIQA-3K,42,RN50,logo,DALLE2,,ridge_matched,0.297029702970297,0.0,0.4968988932658419,0.4968988932658419,0.4968988932658419,0.4968988932658419,0.4968988932658419,0.5727508558313302,0.5490141167152577,0.5727508558313301
agiqa3k__rn50__split42__logo_DALLE2__sample_joint__jointsearch63,AGIQA-3K,42,RN50,logo,DALLE2,,sample_joint,30.0,30.0,0.5401162209382567,0.5401162209382567,0.5401162209382567,0.5401162209382567,0.5401162209382567,0.6046277478169071,0.540353654997898,0.6046277478169071
agiqa3k__rn50__split42__logo_DALLE2__uncentered_joint__jointsearch63,AGIQA-3K,42,RN50,logo,DALLE2,,uncentered_joint,3.0,1.0,0.4671696977914815,0.4671696977914815,0.4671696977914815,0.4671696977914815,0.4671696977914815,0.5490428084905288,0.5693278877098086,0.5490428084905289
agiqa3k__rn50__split42__logo_DALLE2__sample_at_cc__jointsearch63,AGIQA-3K,42,RN50,logo,DALLE2,,sample_at_cc,10.0,10.0,0.5292289812656069,0.5292289812656069,0.5292289812656069,0.5292289812656069,0.5292289812656069,0.5979926571391669,0.5396157302023273,0.5979926571391669
agiqa3k__rn50__split42__logo_DALLE2__uncentered_at_cc__jointsearch63,AGIQA-3K,42,RN50,logo,DALLE2,,uncentered_at_cc,10.0,10.0,0.47823406975871047,0.47823406975871047,0.47823406975871047,0.47823406975871047,0.47823406975871047,0.560535180383692,0.5636565392229612,0.560535180383692
agiqa3k__rn50__split42__logo_DALLE2__centered_only_at_cc__jointsearch63,AGIQA-3K,42,RN50,logo,DALLE2,,centered_only_at_cc,10.0,10.0,0.5423276684326628,0.5423276684326628,0.5423276684326628,0.5423276684326628,0.5423276684326628,0.6129921027583923,0.5435845743137466,0.6129921027583923
agiqa3k__rn50__split42__logo_glide__ridge_fixed__jointsearch63,AGIQA-3K,42,RN50,logo,glide,,ridge_fixed,10.0,0.0,0.7299879509029198,0.7299879509029198,0.7299879509029198,0.7299879509029198,0.7299879509029198,0.7340762378859704,0.880541222852403,0.7340762378859703
agiqa3k__rn50__split42__logo_glide__cc_alpha10__jointsearch63,AGIQA-3K,42,RN50,logo,glide,,cc_alpha10,10.0,10.0,0.7602409735171559,0.7602409735171559,0.7602409735171559,0.7602409735171559,0.7602409735171559,0.766185511052377,0.7210022964690694,0.766185511052377
agiqa3k__rn50__split42__logo_glide__ridge_tuned15__jointsearch63,AGIQA-3K,42,RN50,logo,glide,,ridge_tuned15,0.9090909090909091,0.0,0.7411848315547553,0.7411848315547553,0.7411848315547553,0.7411848315547553,0.7411848315547553,0.7426914764505993,0.6061559257768375,0.7426914764505993
agiqa3k__rn50__split42__logo_glide__cc_joint__jointsearch63,AGIQA-3K,42,RN50,logo,glide,,cc_joint,3.0,1.0,0.7497147723494374,0.7497147723494374,0.7497147723494374,0.7497147723494374,0.7497147723494374,0.7533590147216918,0.6700507083424935,0.7533590147216918
agiqa3k__rn50__split42__logo_glide__ridge_matched__jointsearch63,AGIQA-3K,42,RN50,logo,glide,,ridge_matched,0.7692307692307692,0.0,0.7412139432222237,0.7412139432222237,0.7412139432222237,0.7412139432222237,0.7412139432222237,0.7426660690604497,0.5950856444685536,0.7426660690604499
agiqa3k__rn50__split42__logo_glide__sample_joint__jointsearch63,AGIQA-3K,42,RN50,logo,glide,,sample_joint,10.0,10.0,0.7552813231770217,0.7552813231770217,0.7552813231770217,0.7552813231770217,0.7552813231770217,0.7592528470052793,0.7323461896535152,0.7592528470052793
agiqa3k__rn50__split42__logo_glide__uncentered_joint__jointsearch63,AGIQA-3K,42,RN50,logo,glide,,uncentered_joint,1.0,0.03,0.7410454955585521,0.7410454955585521,0.7410454955585521,0.7410454955585521,0.7410454955585521,0.7428682021155664,0.6098390848807782,0.7428682021155663
agiqa3k__rn50__split42__logo_glide__sample_at_cc__jointsearch63,AGIQA-3K,42,RN50,logo,glide,,sample_at_cc,3.0,1.0,0.745526914536917,0.745526914536917,0.745526914536917,0.745526914536917,0.745526914536917,0.7497770902667212,0.6762721910157558,0.7497770902667212
agiqa3k__rn50__split42__logo_glide__uncentered_at_cc__jointsearch63,AGIQA-3K,42,RN50,logo,glide,,uncentered_at_cc,3.0,1.0,0.7400070312678698,0.7400070312678698,0.7400070312678698,0.7400070312678698,0.7400070312678698,0.744296855986604,0.6307112861409567,0.7442968559866039
agiqa3k__rn50__split42__logo_glide__centered_only_at_cc__jointsearch63,AGIQA-3K,42,RN50,logo,glide,,centered_only_at_cc,3.0,1.0,0.7515096955413572,0.7515096955413572,0.7515096955413572,0.7515096955413572,0.7515096955413572,0.7560968091022549,0.9433729601876445,0.756096809102255
agiqa3k__rn50__split42__logo_midjourney__ridge_fixed__jointsearch63,AGIQA-3K,42,RN50,logo,midjourney,,ridge_fixed,10.0,0.0,0.7706358715195362,0.7706358715195362,0.7706358715195362,0.7706358715195362,0.7706358715195362,0.795195187765375,0.6710191916028326,0.795195187765375
agiqa3k__rn50__split42__logo_midjourney__cc_alpha10__jointsearch63,AGIQA-3K,42,RN50,logo,midjourney,,cc_alpha10,10.0,10.0,0.8199166959270836,0.8199166959270836,0.8199166959270836,0.8199166959270836,0.8199166959270836,0.8281744279562923,0.6657793491389996,0.828174427956292
agiqa3k__rn50__split42__logo_midjourney__ridge_tuned15__jointsearch63,AGIQA-3K,42,RN50,logo,midjourney,,ridge_tuned15,1.0,0.0,0.8096446754743114,0.8096446754743114,0.8096446754743114,0.8096446754743114,0.8096446754743114,0.8226547757425928,0.5428082534817139,0.8226547757425928
agiqa3k__rn50__split42__logo_midjourney__cc_joint__jointsearch63,AGIQA-3K,42,RN50,logo,midjourney,,cc_joint,10.0,10.0,0.8199166959270836,0.8199166959270836,0.8199166959270836,0.8199166959270836,0.8199166959270836,0.8281744279562923,0.6657793491389996,0.828174427956292
agiqa3k__rn50__split42__logo_midjourney__ridge_matched__jointsearch63,AGIQA-3K,42,RN50,logo,midjourney,,ridge_matched,0.9900990099009901,0.0,0.8096061792177722,0.8096061792177722,0.8096061792177722,0.8096061792177722,0.8096061792177722,0.8226588096640643,0.5425969236903506,0.8226588096640646
agiqa3k__rn50__split42__logo_midjourney__sample_joint__jointsearch63,AGIQA-3K,42,RN50,logo,midjourney,,sample_joint,10.0,10.0,0.8204687476059574,0.8204687476059574,0.8204687476059574,0.8204687476059574,0.8204687476059574,0.8283703973062099,0.6707018010739448,0.8283703973062099
agiqa3k__rn50__split42__logo_midjourney__uncentered_joint__jointsearch63,AGIQA-3K,42,RN50,logo,midjourney,,uncentered_joint,1.0,0.0,0.8096446754743114,0.8096446754743114,0.8096446754743114,0.8096446754743114,0.8096446754743114,0.8226547757425928,0.5428082534817139,0.8226547757425928
agiqa3k__rn50__split42__logo_midjourney__sample_at_cc__jointsearch63,AGIQA-3K,42,RN50,logo,midjourney,,sample_at_cc,10.0,10.0,0.8204687476059574,0.8204687476059574,0.8204687476059574,0.8204687476059574,0.8204687476059574,0.8283703973062099,0.6707018010739448,0.8283703973062099
agiqa3k__rn50__split42__logo_midjourney__uncentered_at_cc__jointsearch63,AGIQA-3K,42,RN50,logo,midjourney,,uncentered_at_cc,10.0,10.0,0.8093864337533879,0.8093864337533879,0.8093864337533879,0.8093864337533879,0.8093864337533879,0.8230705934695025,0.536477255443462,0.8230705934695025
agiqa3k__rn50__split42__logo_midjourney__centered_only_at_cc__jointsearch63,AGIQA-3K,42,RN50,logo,midjourney,,centered_only_at_cc,10.0,10.0,0.8133137719251802,0.8133137719251802,0.8133137719251802,0.8133137719251802,0.8133137719251802,0.820233994866159,0.7793274433399999,0.820233994866159
agiqa3k__rn50__split42__logo_sd1_5__ridge_fixed__jointsearch63,AGIQA-3K,42,RN50,logo,sd1.5,,ridge_fixed,10.0,0.0,0.40725494652572514,0.40725494652572514,0.40725494652572514,0.40725494652572514,0.40725494652572514,0.6231676030151141,0.5737636938597157,0.6231676030151141
agiqa3k__rn50__split42__logo_sd1_5__cc_alpha10__jointsearch63,AGIQA-3K,42,RN50,logo,sd1.5,,cc_alpha10,10.0,10.0,0.5040235991236066,0.5040235991236066,0.5040235991236066,0.5040235991236066,0.5040235991236066,0.7010393840917217,0.5243162667062202,0.7010393840917217
agiqa3k__rn50__split42__logo_sd1_5__ridge_tuned15__jointsearch63,AGIQA-3K,42,RN50,logo,sd1.5,,ridge_tuned15,1.0,0.0,0.4911103344164879,0.4911103344164879,0.4911103344164879,0.4911103344164879,0.4911103344164879,0.6900663908609469,0.5270019460992097,0.6900663908609469
