run_id,dataset,split_seed,backbone,regime,heldout,source,method,alpha,lambda,P,W,balanced,macro,worst,PLCC,RMSE,centered_PLCC
agiqa3k__rn50__split46__cc_joint__jointsearch63,AGIQA-3K,46,RN50,core,,,cc_joint,1.0,0.03,0.8840417237351194,0.6868498668767051,0.7854457953059122,0.6313335809413406,0.47098926794042956,0.9080285749561054,0.45909193336916665,0.7543679378601814
agiqa3k__rn50__split46__ridge_matched__jointsearch63,AGIQA-3K,46,RN50,core,,,ridge_matched,0.970873786407767,0.0,0.8841525274875877,0.6870371144535773,0.7855948209705825,0.6315435524705716,0.47098926794042956,0.9081064934701863,0.45874418135077544,0.7543247572221725
agiqa3k__rn50__split46__sample_joint__jointsearch63,AGIQA-3K,46,RN50,core,,,sample_joint,1.0,0.03,0.884152133429503,0.6871417963157176,0.7856469648726103,0.6318862291592053,0.47028178713374585,0.9080645664186388,0.45899427634679135,0.75449768698758
agiqa3k__rn50__split46__uncentered_joint__jointsearch63,AGIQA-3K,46,RN50,core,,,uncentered_joint,1.0,0.03,0.8840209263907961,0.6861196224936487,0.7850702744422224,0.6305896576342739,0.47098926794042956,0.9080716469416025,0.4588385547210319,0.7541752863458666
agiqa3k__rn50__split46__sample_at_cc__jointsearch63,AGIQA-3K,46,RN50,core,,,sample_at_cc,1.0,0.03,0.884152133429503,0.6871417963157176,0.7856469648726103,0.6318862291592053,0.47028178713374585,0.9080645664186388,0.45899427634679135,0.75449768698758
agiqa3k__rn50__split46__uncentered_at_cc__jointsearch63,AGIQA-3K,46,RN50,core,,,uncentered_at_cc,1.0,0.03,0.8840209263907961,0.6861196224936487,0.7850702744422224,0.6305896576342739,0.47098926794042956,0.9080716469416025,0.4588385547210319,0.7541752863458666
agiqa3k__rn50__split46__centered_only_at_cc__jointsearch63,AGIQA-3K,46,RN50,core,,,centered_only_at_cc,1.0,0.03,0.7718953077014594,0.6202908009623025,0.696093054331881,0.5924796063780745,0.3678578612570377,0.7779643539096283,0.9544188135488179,0.6706897361599167
agiqa3k__vit_b_32__split42__ridge_fixed__jointsearch63,AGIQA-3K,42,ViT-B-32,core,,,ridge_fixed,10.0,0.0,0.8298873570665366,0.5288405147176307,0.6793639358920837,0.49044419106054354,0.1579895167553227,0.8665906476740391,0.5775086996685265,0.6240332259542616
agiqa3k__vit_b_32__split42__cc_alpha10__jointsearch63,AGIQA-3K,42,ViT-B-32,core,,,cc_alpha10,10.0,10.0,0.8571144507567819,0.6154416007704943,0.7362780257636381,0.5698808718691951,0.23347911386159587,0.8747237842449186,0.559323745287578,0.7064876928216491
agiqa3k__vit_b_32__split42__ridge_tuned15__jointsearch63,AGIQA-3K,42,ViT-B-32,core,,,ridge_tuned15,0.3225806451612903,0.0,0.8593909916670069,0.5936553954932193,0.7265231935801131,0.5361881691511857,0.16953403874090398,0.8885259653542562,0.48403209253832064,0.6906991379220035
